model_label,model_name,model_n_layers,model_d_model,model_n_heads,model_n_params,pair_id,variant,actual_person,subject,prefix_text,target_form,layer,correct_candidate_form,correct_candidate_type,correct_candidate_tokens,correct_candidate_token_ids,correct_score_sum,best_wrong_score_sum,person_margin_sum,correct_form_rank_sum,best_wrong_person_sum,best_wrong_form_sum,selected_person_sum,selected_form_sum,selected_is_correct_sum,correct_score_mean,best_wrong_score_mean,person_margin_mean,correct_form_rank_mean,best_wrong_person_mean,best_wrong_form_mean,selected_person_mean,selected_form_mean,selected_is_correct_mean,condition,condition_label,cue_type
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2p,possessive_person,2p,,Çantanız hazır. Yola ,çıkıyorsunuz,18,çıkıyorsunuz,B_suffix_split,çıkıyor | sunuz,4654 | 1711,-239.703125,-221.25,-18.453125,3,3s,çıkıyor,3s,çıkıyor,False,-119.8515625,-120.421875,0.5703125,1,2s,çıkıyorsun,2p,çıkıyorsunuz,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2p,possessive_person,2p,,Çantanız hazır. Yola ,çıkıyorsunuz,19,çıkıyorsunuz,B_suffix_split,çıkıyor | sunuz,4654 | 1711,-155.4375,-110.6875,-44.75,3,3s,çıkıyor,3s,çıkıyor,False,-77.71875,-78.453125,0.734375,1,2s,çıkıyorsun,2p,çıkıyorsunuz,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2p,possessive_person,2p,,Çantanız hazır. Yola ,çıkıyorsunuz,20,çıkıyorsunuz,B_suffix_split,çıkıyor | sunuz,4654 | 1711,-99.875,-40.875,-59.0,3,3s,çıkıyor,3s,çıkıyor,False,-49.9375,-40.875,-9.0625,3,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2p,possessive_person,2p,,Çantanız hazır. Yola ,çıkıyorsunuz,21,çıkıyorsunuz,B_suffix_split,çıkıyor | sunuz,4654 | 1711,-21.3984375,-4.4609375,-16.9375,3,3s,çıkıyor,3s,çıkıyor,False,-10.69921875,-4.4609375,-6.23828125,3,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2p,possessive_person,2p,,Çantanız hazır. Yola ,çıkıyorsunuz,22,çıkıyorsunuz,B_suffix_split,çıkıyor | sunuz,4654 | 1711,-4.411376953125,-4.1484375,-0.262939453125,2,3s,çıkıyor,3s,çıkıyor,False,-2.2056884765625,-2.581298828125,0.3756103515625,1,1s,çıkıyorum,2p,çıkıyorsunuz,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2p,possessive_person,2p,,Çantanız hazır. Yola ,çıkıyorsunuz,23,çıkıyorsunuz,B_suffix_split,çıkıyor | sunuz,4654 | 1711,-4.02081298828125,-3.59765625,-0.42315673828125,3,1p,çıkıyoruz,1p,çıkıyoruz,False,-2.010406494140625,-3.05615234375,1.045745849609375,1,1s,çıkıyorum,2p,çıkıyorsunuz,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2s,possessive_person,2s,,Çantan hazır. Yola ,çıkıyorsun,0,çıkıyorsun,B_suffix_split,çıkıyor | sun,4654 | 833,-534.25,-176.5,-357.75,3,3s,çıkıyor,3s,çıkıyor,False,-267.125,-176.5,-90.625,3,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2s,possessive_person,2s,,Çantan hazır. Yola ,çıkıyorsun,1,çıkıyorsun,B_suffix_split,çıkıyor | sun,4654 | 833,-388.75,-136.125,-252.625,3,3s,çıkıyor,3s,çıkıyor,False,-194.375,-136.125,-58.25,3,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2s,possessive_person,2s,,Çantan hazır. Yola ,çıkıyorsun,2,çıkıyorsun,B_suffix_split,çıkıyor | sun,4654 | 833,-509.875,-118.875,-391.0,3,3s,çıkıyor,3s,çıkıyor,False,-254.9375,-118.875,-136.0625,3,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2s,possessive_person,2s,,Çantan hazır. Yola ,çıkıyorsun,3,çıkıyorsun,B_suffix_split,çıkıyor | sun,4654 | 833,-768.75,-302.0,-466.75,3,3s,çıkıyor,3s,çıkıyor,False,-384.375,-302.0,-82.375,3,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2s,possessive_person,2s,,Çantan hazır. Yola ,çıkıyorsun,4,çıkıyorsun,B_suffix_split,çıkıyor | sun,4654 | 833,-843.5,-394.5,-449.0,3,3s,çıkıyor,3s,çıkıyor,False,-421.75,-394.5,-27.25,3,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2s,possessive_person,2s,,Çantan hazır. Yola ,çıkıyorsun,5,çıkıyorsun,B_suffix_split,çıkıyor | sun,4654 | 833,-901.25,-412.5,-488.75,3,3s,çıkıyor,3s,çıkıyor,False,-450.625,-412.5,-38.125,3,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2s,possessive_person,2s,,Çantan hazır. Yola ,çıkıyorsun,6,çıkıyorsun,B_suffix_split,çıkıyor | sun,4654 | 833,-469.4375,-87.6875,-381.75,3,3s,çıkıyor,3s,çıkıyor,False,-234.71875,-87.6875,-147.03125,3,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2s,possessive_person,2s,,Çantan hazır. Yola ,çıkıyorsun,7,çıkıyorsun,B_suffix_split,çıkıyor | sun,4654 | 833,-432.3125,-14.0625,-418.25,3,3s,çıkıyor,3s,çıkıyor,False,-216.15625,-14.0625,-202.09375,3,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2s,possessive_person,2s,,Çantan hazır. Yola ,çıkıyorsun,8,çıkıyorsun,B_suffix_split,çıkıyor | sun,4654 | 833,-530.875,-158.875,-372.0,3,3s,çıkıyor,3s,çıkıyor,False,-265.4375,-158.875,-106.5625,3,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2s,possessive_person,2s,,Çantan hazır. Yola ,çıkıyorsun,9,çıkıyorsun,B_suffix_split,çıkıyor | sun,4654 | 833,-440.265625,-13.765625,-426.5,3,3s,çıkıyor,3s,çıkıyor,False,-220.1328125,-13.765625,-206.3671875,3,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2s,possessive_person,2s,,Çantan hazır. Yola ,çıkıyorsun,10,çıkıyorsun,B_suffix_split,çıkıyor | sun,4654 | 833,-323.0,-70.5,-252.5,3,3s,çıkıyor,3s,çıkıyor,False,-161.5,-70.5,-91.0,3,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2s,possessive_person,2s,,Çantan hazır. Yola ,çıkıyorsun,11,çıkıyorsun,B_suffix_split,çıkıyor | sun,4654 | 833,-164.9375,-61.1875,-103.75,3,3s,çıkıyor,3s,çıkıyor,False,-82.46875,-61.1875,-21.28125,3,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2s,possessive_person,2s,,Çantan hazır. Yola ,çıkıyorsun,12,çıkıyorsun,B_suffix_split,çıkıyor | sun,4654 | 833,-16.37109375,-11.9296875,-4.44140625,3,3s,çıkıyor,3s,çıkıyor,False,-8.185546875,-8.375,0.189453125,1,2p,çıkıyorsunuz,2s,çıkıyorsun,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2s,possessive_person,2s,,Çantan hazır. Yola ,çıkıyorsun,13,çıkıyorsun,B_suffix_split,çıkıyor | sun,4654 | 833,-15.48046875,-10.328125,-5.15234375,3,3s,çıkıyor,3s,çıkıyor,False,-7.740234375,-8.033203125,0.29296875,1,2p,çıkıyorsunuz,2s,çıkıyorsun,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2s,possessive_person,2s,,Çantan hazır. Yola ,çıkıyorsun,14,çıkıyorsun,B_suffix_split,çıkıyor | sun,4654 | 833,-50.12890625,-47.0,-3.12890625,3,3s,çıkıyor,3s,çıkıyor,False,-25.064453125,-26.12109375,1.056640625,1,2p,çıkıyorsunuz,2s,çıkıyorsun,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2s,possessive_person,2s,,Çantan hazır. Yola ,çıkıyorsun,15,çıkıyorsun,B_suffix_split,çıkıyor | sun,4654 | 833,-11.82421875,-8.2109375,-3.61328125,3,3s,çıkıyor,3s,çıkıyor,False,-5.912109375,-6.955078125,1.04296875,1,2p,çıkıyorsunuz,2s,çıkıyorsun,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2s,possessive_person,2s,,Çantan hazır. Yola ,çıkıyorsun,16,çıkıyorsun,B_suffix_split,çıkıyor | sun,4654 | 833,-52.8515625,-47.09375,-5.7578125,3,3s,çıkıyor,3s,çıkıyor,False,-26.42578125,-28.0,1.57421875,1,2p,çıkıyorsunuz,2s,çıkıyorsun,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2s,possessive_person,2s,,Çantan hazır. Yola ,çıkıyorsun,17,çıkıyorsun,B_suffix_split,çıkıyor | sun,4654 | 833,-88.5859375,-82.75,-5.8359375,3,3s,çıkıyor,3s,çıkıyor,False,-44.29296875,-45.8515625,1.55859375,1,2p,çıkıyorsunuz,2s,çıkıyorsun,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2s,possessive_person,2s,,Çantan hazır. Yola ,çıkıyorsun,18,çıkıyorsun,B_suffix_split,çıkıyor | sun,4654 | 833,-203.34375,-198.625,-4.71875,3,3s,çıkıyor,3s,çıkıyor,False,-101.671875,-103.859375,2.1875,1,2p,çıkıyorsunuz,2s,çıkıyorsun,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2s,possessive_person,2s,,Çantan hazır. Yola ,çıkıyorsun,19,çıkıyorsun,B_suffix_split,çıkıyor | sun,4654 | 833,-155.8359375,-147.625,-8.2109375,3,3s,çıkıyor,3s,çıkıyor,False,-77.91796875,-80.1328125,2.21484375,1,2p,çıkıyorsunuz,2s,çıkıyorsun,True,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2s,possessive_person,2s,,Çantan hazır. Yola ,çıkıyorsun,20,çıkıyorsun,B_suffix_split,çıkıyor | sun,4654 | 833,-82.4375,-40.53125,-41.90625,3,3s,çıkıyor,3s,çıkıyor,False,-41.21875,-40.53125,-0.6875,2,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2s,possessive_person,2s,,Çantan hazır. Yola ,çıkıyorsun,21,çıkıyorsun,B_suffix_split,çıkıyor | sun,4654 | 833,-24.60546875,-4.27734375,-20.328125,3,3s,çıkıyor,3s,çıkıyor,False,-12.302734375,-4.27734375,-8.025390625,3,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2s,possessive_person,2s,,Çantan hazır. Yola ,çıkıyorsun,22,çıkıyorsun,B_suffix_split,çıkıyor | sun,4654 | 833,-3.940673828125,-2.6005859375,-1.340087890625,4,1s,çıkıyorum,1s,çıkıyorum,False,-1.9703369140625,-1.30029296875,-0.6700439453125,2,1s,çıkıyorum,1s,çıkıyorum,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_2s,possessive_person,2s,,Çantan hazır. Yola ,çıkıyorsun,23,çıkıyorsun,B_suffix_split,çıkıyor | sun,4654 | 833,-3.576416015625,-2.7060546875,-0.870361328125,4,1s,çıkıyorum,1s,çıkıyorum,False,-1.7882080078125,-1.35302734375,-0.4351806640625,2,1s,çıkıyorum,1s,çıkıyorum,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_3p,possessive_person,3p,,Çantaları hazır. Yola ,çıkıyorlar,0,çıkıyorlar,C_multi_split,çık | ıyorlar,573 | 2876,-872.375,-180.125,-692.25,6,3s,çıkıyor,3s,çıkıyor,False,-436.1875,-180.125,-256.0625,6,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_3p,possessive_person,3p,,Çantaları hazır. Yola ,çıkıyorlar,1,çıkıyorlar,C_multi_split,çık | ıyorlar,573 | 2876,-834.75,-173.875,-660.875,6,3s,çıkıyor,3s,çıkıyor,False,-417.375,-173.875,-243.5,6,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_3p,possessive_person,3p,,Çantaları hazır. Yola ,çıkıyorlar,2,çıkıyorlar,C_multi_split,çık | ıyorlar,573 | 2876,-827.125,-154.125,-673.0,6,3s,çıkıyor,3s,çıkıyor,False,-413.5625,-154.125,-259.4375,6,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_3p,possessive_person,3p,,Çantaları hazır. Yola ,çıkıyorlar,3,çıkıyorlar,C_multi_split,çık | ıyorlar,573 | 2876,-1015.25,-344.0,-671.25,6,3s,çıkıyor,3s,çıkıyor,False,-507.625,-344.0,-163.625,6,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_3p,possessive_person,3p,,Çantaları hazır. Yola ,çıkıyorlar,4,çıkıyorlar,C_multi_split,çık | ıyorlar,573 | 2876,-1096.0,-437.25,-658.75,6,3s,çıkıyor,3s,çıkıyor,False,-548.0,-437.25,-110.75,6,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_3p,possessive_person,3p,,Çantaları hazır. Yola ,çıkıyorlar,5,çıkıyorlar,C_multi_split,çık | ıyorlar,573 | 2876,-1130.25,-452.5,-677.75,6,3s,çıkıyor,3s,çıkıyor,False,-565.125,-452.5,-112.625,6,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_3p,possessive_person,3p,,Çantaları hazır. Yola ,çıkıyorlar,6,çıkıyorlar,C_multi_split,çık | ıyorlar,573 | 2876,-639.0,-125.4375,-513.5625,6,3s,çıkıyor,3s,çıkıyor,False,-319.5,-125.4375,-194.0625,6,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_3p,possessive_person,3p,,Çantaları hazır. Yola ,çıkıyorlar,7,çıkıyorlar,C_multi_split,çık | ıyorlar,573 | 2876,-558.90625,-14.4375,-544.46875,6,3s,çıkıyor,3s,çıkıyor,False,-279.453125,-14.4375,-265.015625,6,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_3p,possessive_person,3p,,Çantaları hazır. Yola ,çıkıyorlar,8,çıkıyorlar,C_multi_split,çık | ıyorlar,573 | 2876,-731.75,-187.375,-544.375,5,3s,çıkıyor,3s,çıkıyor,False,-365.875,-187.375,-178.5,5,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_3p,possessive_person,3p,,Çantaları hazır. Yola ,çıkıyorlar,9,çıkıyorlar,C_multi_split,çık | ıyorlar,573 | 2876,-630.5546875,-13.3359375,-617.21875,6,3s,çıkıyor,3s,çıkıyor,False,-315.27734375,-13.3359375,-301.94140625,6,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_3p,possessive_person,3p,,Çantaları hazır. Yola ,çıkıyorlar,10,çıkıyorlar,C_multi_split,çık | ıyorlar,573 | 2876,-603.5,-109.6875,-493.8125,6,3s,çıkıyor,3s,çıkıyor,False,-301.75,-109.6875,-192.0625,6,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_3p,possessive_person,3p,,Çantaları hazır. Yola ,çıkıyorlar,11,çıkıyorlar,C_multi_split,çık | ıyorlar,573 | 2876,-465.75,-76.9375,-388.8125,6,3s,çıkıyor,3s,çıkıyor,False,-232.875,-76.9375,-155.9375,6,3s,çıkıyor,3s,çıkıyor,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_3p,possessive_person,3p,,Çantaları hazır. Yola ,çıkıyorlar,12,çıkıyorlar,C_multi_split,çık | ıyorlar,573 | 2876,-289.88671875,-10.9453125,-278.94140625,6,3s,çıkıyor,3s,çıkıyor,False,-144.943359375,-7.3837890625,-137.5595703125,6,2p,çıkıyorsunuz,2p,çıkıyorsunuz,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_3p,possessive_person,3p,,Çantaları hazır. Yola ,çıkıyorlar,13,çıkıyorlar,C_multi_split,çık | ıyorlar,573 | 2876,-246.8125,-9.7421875,-237.0703125,6,3s,çıkıyor,3s,çıkıyor,False,-123.40625,-6.986328125,-116.419921875,6,2p,çıkıyorsunuz,2p,çıkıyorsunuz,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_3p,possessive_person,3p,,Çantaları hazır. Yola ,çıkıyorlar,14,çıkıyorlar,C_multi_split,çık | ıyorlar,573 | 2876,-287.5,-62.78125,-224.71875,6,3s,çıkıyor,3s,çıkıyor,False,-143.75,-33.130859375,-110.619140625,6,2s,çıkıyorsun,2s,çıkıyorsun,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_3p,possessive_person,3p,,Çantaları hazır. Yola ,çıkıyorlar,15,çıkıyorlar,C_multi_split,çık | ıyorlar,573 | 2876,-277.92578125,-11.2421875,-266.68359375,6,3s,çıkıyor,3s,çıkıyor,False,-138.962890625,-7.828125,-131.134765625,6,2s,çıkıyorsun,2s,çıkıyorsun,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_3p,possessive_person,3p,,Çantaları hazır. Yola ,çıkıyorlar,16,çıkıyorlar,C_multi_split,çık | ıyorlar,573 | 2876,-215.8125,-115.875,-99.9375,6,3s,çıkıyor,3s,çıkıyor,False,-107.90625,-61.595703125,-46.310546875,4,2p,çıkıyorsunuz,2p,çıkıyorsunuz,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_3p,possessive_person,3p,,Çantaları hazır. Yola ,çıkıyorlar,17,çıkıyorlar,C_multi_split,çık | ıyorlar,573 | 2876,-218.625,-90.0,-128.625,6,3s,çıkıyor,3s,çıkıyor,False,-109.3125,-49.1484375,-60.1640625,6,2s,çıkıyorsun,2s,çıkıyorsun,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_3p,possessive_person,3p,,Çantaları hazır. Yola ,çıkıyorlar,18,çıkıyorlar,C_multi_split,çık | ıyorlar,573 | 2876,-402.0,-219.125,-182.875,6,1p,çıkıyoruz,1p,çıkıyoruz,False,-201.0,-113.43359375,-87.56640625,4,2s,çıkıyorsun,2s,çıkıyorsun,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_3p,possessive_person,3p,,Çantaları hazır. Yola ,çıkıyorlar,19,çıkıyorlar,C_multi_split,çık | ıyorlar,573 | 2876,-330.5625,-117.3125,-213.25,6,1p,çıkıyoruz,1p,çıkıyoruz,False,-165.28125,-61.857421875,-103.423828125,6,2s,çıkıyorsun,2s,çıkıyorsun,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_3p,possessive_person,3p,,Çantaları hazır. Yola ,çıkıyorlar,20,çıkıyorlar,C_multi_split,çık | ıyorlar,573 | 2876,-110.25,-20.828125,-89.421875,5,1p,çıkıyoruz,1p,çıkıyoruz,False,-55.125,-20.828125,-34.296875,5,1p,çıkıyoruz,1p,çıkıyoruz,False,possessive_person,Possessive person,possessive_suffix
turkish-gpt2-medium,ytu-ce-cosmos/turkish-gpt2-medium,24,1024,16,354823168,phase1_possessive_person_3p,possessive_person,3p,,Çantaları hazır. Yola ,çıkıyorlar,21,çıkıyorlar,C_multi_split,çık | ıyorlar,573 | 2876,-67.431640625,-3.134765625,-64.296875,5,1p,çıkıyoruz,1p,çıkıyoruz,False,-33.7158203125,-3.134765625,-30.5810546875,5,1p,çıkıyoruz,1p,çıkıyoruz,False,possessive_person,Possessive person,possessive_suffix
